   PKT No.	     X	     Y	     Z	Angle(Degree)
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
0, -0.00, 0.00, -0.00, 0.00
